"","Date","Q_m3_s"
"750",2017-10-05,2.60265936544248
"751",2017-10-06,2.54333582129856
"752",2017-10-07,2.50082720601171
"753",2017-10-08,2.46401993672671
"754",2017-10-09,2.4484679425014
"755",2017-10-10,2.41865593057152
"756",2017-10-11,2.47014222286505
"757",2017-10-12,2.41310012668091
"758",2017-10-13,2.3946862579589
"759",2017-10-14,2.42526297049722
"760",2017-10-15,2.43613565338564
"761",2017-10-16,2.38675744170662
"762",2017-10-17,2.36770679611627
"763",2017-10-18,2.34961399942905
"764",2017-10-19,2.3330071919592
"765",2017-10-20,2.32045544974964
"766",2017-10-21,2.3005968306498
"767",2017-10-22,2.28528672974164
"768",2017-10-23,2.28045968055551
"769",2017-10-24,2.27462866493424
"770",2017-10-25,2.26901158614774
"771",2017-10-26,2.26118774027069
"772",2017-10-27,2.24891975694614
"773",2017-10-28,2.24878109256781
"774",2017-10-29,2.24682723787584
"775",2017-10-30,2.23009353835193
